Bill Number,Title,Session,Status,Issue,TAN Status,Committee,All Org Action Alerts,Hosted AAs,#Actions,Co-hosted AAs,#Actions,Promoted AAs,#Actions,# Total Actions,# Total Click Throughs,Org's Most Recently Published AA,OMRP Date,OMRP Committee,Created By
"=HYPERLINK(""https://www.takeaction.network/bills/6145"", ""5057"")",Creating a work group to evaluate the costs of the state energy perform,2024,S Rules X,Environment,rules_x,Senate Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5057&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6154"", ""5060"")",Requiring the registration of rental and vacant housing units.,2023,S Ways & Means,Housing,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5060&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6154"", ""5060"")",Requiring the registration of rental and vacant housing units.,2024,S Ways & Means,Housing,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5060&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6224"", ""5093"")",Improving climate resilience through updates to the state's integrated ,2023,S Rules X,Averting Climate Catastrophe,rules_x,Senate Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5093&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""2"")",2,54,0,0,0,0,54,56,"=HYPERLINK(""https://www.takeaction.network/xactions/32635"", ""Support SB 5093 (Climate response strategy) by Signing in 'Pro' to the Senate Ways & Means' Public Hearing"")",02/13/2023,Senate Ways & Means,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6224"", ""5093"")",Improving climate resilience through updates to the state's integrated ,2024,S Rules X,Averting Climate Catastrophe,rules_x,Senate Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5093&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6225"", ""5094"")",Adding a climate resilience element to water system plans.,2023,S Rules X,Averting Climate Catastrophe,rules_x,Senate Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5094&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6225"", ""5094"")",Adding a climate resilience element to water system plans.,2024,S Rules X,Averting Climate Catastrophe,rules_x,Senate Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5094&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6267"", ""5104"")",Surveying Puget Sound marine shoreline habitat.,2023,C 465 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5104&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""2"")",1,16,0,0,1,86,102,125,"=HYPERLINK(""https://www.takeaction.network/xactions/33385"", ""Support Marine shoreline habitat (SB 5104 on the House Floor, Get it a Vote!)"")",04/10/2023,House Rules,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6267"", ""5104"")",Surveying Puget Sound marine shoreline habitat.,2024,C 465 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5104&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6277"", ""5117"")","Reforming the state building code council, its operations and procedure",2023,S State Govt & E,Environment,in_committee,Senate State Government & Elections,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5117&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6277"", ""5117"")","Reforming the state building code council, its operations and procedure",2024,S State Govt & E,Environment,in_committee,Senate State Government & Elections,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5117&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6278"", ""5118"")",Concerning modifying the multifamily property tax exemption to promote ,2023,S Ways & Means,Housing,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5118&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6278"", ""5118"")",Concerning modifying the multifamily property tax exemption to promote ,2024,S Ways & Means,Housing,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5118&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6250"", ""5125"")",Creating the Washington future fund program.,2023,S Ways & Means,Tax Fairness / Income Equality,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5125&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6250"", ""5125"")",Creating the Washington future fund program.,2024,S Ways & Means,Tax Fairness / Income Equality,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5125&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""1"")",1,25,0,0,0,0,25,34,"=HYPERLINK(""https://www.takeaction.network/xactions/34787"", ""Comment on SB 5125 (Future Fund program)"")",02/13/2024,Senate Ways & Means,Claire R.
"=HYPERLINK(""https://www.takeaction.network/bills/6285"", ""5126"")",Providing common school trust revenue to small school districts.,2023,S Rules 3,Rural Infrastructure,passed_to_rules_committee_for_3rd_reading,Senate Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5126&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""2"")",2,5,0,0,0,0,5,6,"=HYPERLINK(""https://www.takeaction.network/xactions/32088"", ""Provide Written Testimony in support of SB 5126 (Common school trust revenue) "")",01/16/2023,Senate Early Learning & K-12 Education,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6285"", ""5126"")",Providing common school trust revenue to small school districts.,2024,S Rules 3,Rural Infrastructure,passed_to_rules_committee_for_3rd_reading,Senate Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5126&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6288"", ""5129"")",Planning for advanced nuclear reactor technology in Washington.,2023,S Rules X,Environment,rules_x,Senate Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5129&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""1"")",0,0,0,0,1,37,37,48,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6288"", ""5129"")",Planning for advanced nuclear reactor technology in Washington.,2024,S Rules X,Environment,rules_x,Senate Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5129&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6323"", ""5144"")",Providing for responsible environmental management of batteries.,2023,C 434 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5144&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""5"")",5,114,0,0,0,0,114,132,"=HYPERLINK(""https://www.takeaction.network/xactions/33420"", ""Appreciation to Sen. Stanford and Rep. Street for Leadership on Battery Recyling"")",04/17/2023,,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6323"", ""5144"")",Providing for responsible environmental management of batteries.,2024,C 434 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5144&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6326"", ""5147"")",Expanding the use of air conditioning in adult family homes.,2023,S Ways & Means,Housing,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5147&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""1"")",1,10,0,0,0,0,10,9,"=HYPERLINK(""https://www.takeaction.network/xactions/32089"", ""Provide Written Testimony to Improve SB 5147 (A/C in adult family homes) "")",01/16/2023,Senate Human Services,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6326"", ""5147"")",Expanding the use of air conditioning in adult family homes.,2024,S Ways & Means,Housing,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5147&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6342"", ""5154"")",Improving Washington's solid waste management outcomes.,2023,S Ways & Means,Environment,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5154&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""2"")",1,16,0,0,1,89,105,103,"=HYPERLINK(""https://www.takeaction.network/xactions/32412"", ""Prevent Weaken Amendments on SB 5154 (Solid waste management)"")",02/01/2023,"Senate Environment, Energy & Technology",Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6342"", ""5154"")",Improving Washington's solid waste management outcomes.,2024,S Ways & Means,Environment,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5154&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6337"", ""5162"")",Making transportation appropriations for the 2023-2025 fiscal biennium.,2023,S Rules X,Environment,rules_x,Senate Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5162&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""2"")",2,22,0,0,0,0,22,19,"=HYPERLINK(""https://www.takeaction.network/xactions/33312"", ""Fund Rail in the Transportation Budget"")",04/03/2023,Senate Transportation,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6337"", ""5162"")",Making transportation appropriations for the 2023-2025 fiscal biennium.,2024,S Rules X,Environment,rules_x,Senate Rules,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5162&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6338"", ""5164"")",Making supplemental transportation appropriations for the 2021-2023 fis,2023,S Transportation,Averting Climate Catastrophe,in_committee,Senate Transportation,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5164&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6338"", ""5164"")",Making supplemental transportation appropriations for the 2021-2023 fis,2024,S Transportation,Averting Climate Catastrophe,in_committee,Senate Transportation,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5164&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6415"", ""5165"")",Concerning electric power system transmission planning.,2023,C 229 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5165&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""1"")",1,1,0,0,0,0,1,0,"=HYPERLINK(""https://www.takeaction.network/xactions/32045"", ""Let's get SB 5165 (Utility Emissions Reduction Goals) a hearing!"")",01/11/2023,"Senate Environment, Energy & Technology",Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6415"", ""5165"")",Concerning electric power system transmission planning.,2024,C 229 L 23,Environment,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5165&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6352"", ""5187"")",Making 2023-2025 fiscal biennium operating appropriations and 2021-2023,2023,C 475 L 23,Healthcare,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5187&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""4"")",3,32,0,0,1,2,34,44,"=HYPERLINK(""https://www.takeaction.network/xactions/33416"", ""Urge the Operating Budget negotiators to accept the House version of Deliberative Democracy budget items:"")",04/17/2023,,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6352"", ""5187"")",Making 2023-2025 fiscal biennium operating appropriations and 2021-2023,2024,C 475 L 23,Healthcare,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5187&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6354"", ""5188"")",Making 2021-2023 fiscal biennium second supplemental operating appropri,2023,S Ways & Means,,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5188&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6354"", ""5188"")",Making 2021-2023 fiscal biennium second supplemental operating appropri,2024,S Ways & Means,,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5188&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6336"", ""5190"")",Increasing middle housing in areas traditionally dedicated to single-fa,2023,S Ways & Means,Housing,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5190&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""2"")",1,9,0,0,1,75,84,99,"=HYPERLINK(""https://www.takeaction.network/xactions/32317"", ""Provide Written Testimony in support of SB 5190 (Middle housing) to the Senate Housing"")",01/25/2023,Senate Housing,Daniel W.
"=HYPERLINK(""https://www.takeaction.network/bills/6336"", ""5190"")",Increasing middle housing in areas traditionally dedicated to single-fa,2024,S Ways & Means,Housing,in_committee,Senate Ways & Means,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5190&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6442"", ""5198"")",Concerning the sale or lease of manufactured/mobile home communities an,2023,C 40 L 23,Housing,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5198&x_search%5Bend_date%5D=Dec+01+2023&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2022"", ""0"")",0,0,0,0,0,0,0,0,,,,
"=HYPERLINK(""https://www.takeaction.network/bills/6442"", ""5198"")",Concerning the sale or lease of manufactured/mobile home communities an,2024,C 40 L 23,Housing,signed_by_governor,,"=HYPERLINK(""https://www.takeaction.network/xactions?x_search%5Bbills_string%5D=5198&x_search%5Bend_date%5D=Dec+01+2024&x_search%5Borgs_string%5D=631&x_search%5Bstart_date%5D=Dec+01+2023"", ""0"")",0,0,0,0,0,0,0,0,,,,
